trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,timepoint
57808,15:39:15,15:39:15,197,18,,0,0,,,0
57808,15:35:30,15:35:30,1,17,,0,0,,,0
57808,15:32:17,15:32:17,7,16,,0,0,,,0
57808,15:28:42,15:28:42,362,15,,0,0,,,0
57808,15:25:42,15:25:42,363,14,,0,0,,,0
57808,15:22:13,15:22:13,199,13,,0,0,,,0
57808,15:19:01,15:19:01,201,12,,0,0,,,0
57808,15:15:38,15:15:38,203,11,,0,0,,,0
57808,15:11:32,15:11:32,204,10,,0,0,,,0
57808,15:07:28,15:07:28,206,9,,0,0,,,0
57808,15:03:54,15:03:54,208,8,,0,0,,,0
57808,14:59:17,14:59:17,210,7,,0,0,,,0
57808,14:56:32,14:56:32,61,6,,0,0,,,0
57808,14:52:59,14:52:59,62,5,,0,0,,,0
57808,14:51:15,14:51:15,467,4,,0,0,,,0
57808,14:46:33,14:46:33,214,3,,0,0,,,0
57808,14:45:10,14:45:10,215,2,,0,0,,,0
57808,14:42:00,14:42:00,217,1,,0,0,,,1
57809,16:42:00,16:42:00,217,19,,0,0,,,1
57809,16:39:15,16:39:15,197,18,,0,0,,,0
57809,16:35:30,16:35:30,1,17,,0,0,,,0
57809,16:32:17,16:32:17,7,16,,0,0,,,0
57809,16:28:42,16:28:42,362,15,,0,0,,,0
57809,16:25:42,16:25:42,363,14,,0,0,,,0
57809,16:22:13,16:22:13,199,13,,0,0,,,0
57809,16:19:01,16:19:01,201,12,,0,0,,,0
57809,16:15:38,16:15:38,203,11,,0,0,,,0
57809,16:11:32,16:11:32,204,10,,0,0,,,0
57809,16:07:28,16:07:28,206,9,,0,0,,,0
57809,16:03:54,16:03:54,208,8,,0,0,,,0
57809,15:59:17,15:59:17,210,7,,0,0,,,0
57809,15:56:32,15:56:32,61,6,,0,0,,,0
57809,15:52:59,15:52:59,62,5,,0,0,,,0
57809,15:51:15,15:51:15,467,4,,0,0,,,0
57809,15:46:33,15:46:33,214,3,,0,0,,,0
57809,15:45:10,15:45:10,215,2,,0,0,,,0
57809,15:42:00,15:42:00,217,1,,0,0,,,1
57810,17:42:00,17:42:00,217,19,,0,0,,,1
57810,17:39:15,17:39:15,197,18,,0,0,,,0
57810,17:35:30,17:35:30,1,17,,0,0,,,0
57810,17:32:17,17:32:17,7,16,,0,0,,,0
57810,17:28:42,17:28:42,362,15,,0,0,,,0
57810,17:25:42,17:25:42,363,14,,0,0,,,0
57810,17:22:13,17:22:13,199,13,,0,0,,,0
57810,17:19:01,17:19:01,201,12,,0,0,,,0
57810,17:15:38,17:15:38,203,11,,0,0,,,0
57810,17:11:32,17:11:32,204,10,,0,0,,,0
57810,17:07:28,17:07:28,206,9,,0,0,,,0
57810,17:03:54,17:03:54,208,8,,0,0,,,0
57810,16:59:17,16:59:17,210,7,,0,0,,,0
57810,16:56:32,16:56:32,61,6,,0,0,,,0
57810,16:52:59,16:52:59,62,5,,0,0,,,0
57810,16:51:15,16:51:15,467,4,,0,0,,,0
57810,16:46:33,16:46:33,214,3,,0,0,,,0
57810,16:45:10,16:45:10,215,2,,0,0,,,0
57810,16:42:00,16:42:00,217,1,,0,0,,,1
57811,18:42:00,18:42:00,217,19,,0,0,,,1
57811,18:39:15,18:39:15,197,18,,0,0,,,0
57811,18:35:30,18:35:30,1,17,,0,0,,,0
57811,18:32:17,18:32:17,7,16,,0,0,,,0
57811,18:28:42,18:28:42,362,15,,0,0,,,0
57811,18:25:42,18:25:42,363,14,,0,0,,,0
57811,18:22:13,18:22:13,199,13,,0,0,,,0
57811,18:19:01,18:19:01,201,12,,0,0,,,0
57811,18:15:38,18:15:38,203,11,,0,0,,,0
57811,18:11:32,18:11:32,204,10,,0,0,,,0
57811,18:07:28,18:07:28,206,9,,0,0,,,0
57811,18:03:54,18:03:54,208,8,,0,0,,,0
57811,17:59:17,17:59:17,210,7,,0,0,,,0
57811,17:56:32,17:56:32,61,6,,0,0,,,0
57811,17:52:59,17:52:59,62,5,,0,0,,,0
57811,17:51:15,17:51:15,467,4,,0,0,,,0
57811,17:46:33,17:46:33,214,3,,0,0,,,0
57811,17:45:10,17:45:10,215,2,,0,0,,,0
57811,17:42:00,17:42:00,217,1,,0,0,,,1
57812,19:48:00,19:48:00,217,19,,0,0,,,1
57812,19:44:58,19:44:58,197,18,,0,0,,,0
57812,19:40:51,19:40:51,1,17,,0,0,,,0
57812,19:37:19,19:37:19,7,16,,0,0,,,0
57812,19:33:22,19:33:22,362,15,,0,0,,,0
57812,19:30:04,19:30:04,363,14,,0,0,,,0
57812,19:26:14,19:26:14,199,13,,0,0,,,0
57812,19:22:43,19:22:43,201,12,,0,0,,,0
57812,19:18:59,19:18:59,203,11,,0,0,,,0
57812,19:14:30,19:14:30,204,10,,0,0,,,0
57812,19:10:01,19:10:01,206,9,,0,0,,,0
57812,19:06:06,19:06:06,208,8,,0,0,,,0
57812,19:01:00,19:01:00,210,7,,0,0,,,0
57812,18:57:59,18:57:59,61,6,,0,0,,,0
57812,18:54:04,18:54:04,62,5,,0,0,,,0
57812,18:52:10,18:52:10,467,4,,0,0,,,0
57812,18:47:00,18:47:00,214,3,,0,0,,,0
57812,18:45:29,18:45:29,215,2,,0,0,,,0
57812,18:42:00,18:42:00,217,1,,0,0,,,1
57813,21:00:00,21:00:00,217,19,,0,0,,,1
57813,20:56:42,20:56:42,197,18,,0,0,,,0
57813,20:52:12,20:52:12,1,17,,0,0,,,0
57813,20:48:21,20:48:21,7,16,,0,0,,,0
57813,20:44:02,20:44:02,362,15,,0,0,,,0
57813,20:40:26,20:40:26,363,14,,0,0,,,0
57813,20:36:16,20:36:16,199,13,,0,0,,,0
57813,20:32:25,20:32:25,201,12,,0,0,,,0
57813,20:28:21,20:28:21,203,11,,0,0,,,0
57813,20:23:27,20:23:27,204,10,,0,0,,,0
57813,20:18:34,20:18:34,206,9,,0,0,,,0
57813,20:14:17,20:14:17,208,8,,0,0,,,0
57813,20:08:44,20:08:44,210,7,,0,0,,,0
57813,20:05:26,20:05:26,61,6,,0,0,,,0
57813,20:01:10,20:01:10,62,5,,0,0,,,0
57813,19:59:06,19:59:06,467,4,,0,0,,,0
57813,19:53:27,19:53:27,214,3,,0,0,,,0
57813,19:51:48,19:51:48,215,2,,0,0,,,0
57813,19:48:00,19:48:00,217,1,,0,0,,,1
57814,22:12:00,22:12:00,217,19,,0,0,,,1
57814,22:08:42,22:08:42,197,18,,0,0,,,0
57814,22:04:12,22:04:12,1,17,,0,0,,,0
57814,22:00:21,22:00:21,7,16,,0,0,,,0
57814,21:56:02,21:56:02,362,15,,0,0,,,0
57814,21:52:26,21:52:26,363,14,,0,0,,,0
57814,21:48:16,21:48:16,199,13,,0,0,,,0
57814,21:44:25,21:44:25,201,12,,0,0,,,0
57814,21:40:21,21:40:21,203,11,,0,0,,,0
57814,21:35:27,21:35:27,204,10,,0,0,,,0
57814,21:30:34,21:30:34,206,9,,0,0,,,0
57814,21:26:17,21:26:17,208,8,,0,0,,,0
57814,21:20:44,21:20:44,210,7,,0,0,,,0
57814,21:17:26,21:17:26,61,6,,0,0,,,0
57814,21:13:10,21:13:10,62,5,,0,0,,,0
57814,21:11:06,21:11:06,467,4,,0,0,,,0
57814,21:05:27,21:05:27,214,3,,0,0,,,0
57814,21:03:48,21:03:48,215,2,,0,0,,,0
57814,21:00:00,21:00:00,217,1,,0,0,,,1
57815,23:30:00,23:30:00,217,19,,0,0,,,1
57815,23:26:25,23:26:25,197,18,,0,0,,,0
57815,23:21:33,23:21:33,1,17,,0,0,,,0
57815,23:17:22,23:17:22,7,16,,0,0,,,0
57815,23:12:42,23:12:42,362,15,,0,0,,,0
57815,23:08:48,23:08:48,363,14,,0,0,,,0
57815,23:04:17,23:04:17,199,13,,0,0,,,0
57815,23:00:07,23:00:07,201,12,,0,0,,,0
57815,22:55:43,22:55:43,203,11,,0,0,,,0
57815,22:50:24,22:50:24,204,10,,0,0,,,0
57815,22:45:07,22:45:07,206,9,,0,0,,,0
57815,22:40:29,22:40:29,208,8,,0,0,,,0
57815,22:34:28,22:34:28,210,7,,0,0,,,0
57815,22:30:53,22:30:53,61,6,,0,0,,,0
57815,22:26:16,22:26:16,62,5,,0,0,,,0
57815,22:24:02,22:24:02,467,4,,0,0,,,0
57815,22:17:55,22:17:55,214,3,,0,0,,,0
57815,22:16:07,22:16:07,215,2,,0,0,,,0
57815,22:12:00,22:12:00,217,1,,0,0,,,1
57816,06:54:00,06:54:00,217,19,,0,0,,,1
57816,06:51:15,06:51:15,197,18,,0,0,,,0
57816,06:47:30,06:47:30,1,17,,0,0,,,0
57816,06:44:17,06:44:17,7,16,,0,0,,,0
57816,06:40:42,06:40:42,362,15,,0,0,,,0
57816,06:37:42,06:37:42,363,14,,0,0,,,0
57816,06:34:13,06:34:13,199,13,,0,0,,,0
57816,06:31:01,06:31:01,201,12,,0,0,,,0
57816,06:27:38,06:27:38,203,11,,0,0,,,0
57816,06:23:32,06:23:32,204,10,,0,0,,,0
57816,06:19:28,06:19:28,206,9,,0,0,,,0
57816,06:15:54,06:15:54,208,8,,0,0,,,0
57816,06:11:17,06:11:17,210,7,,0,0,,,0
57816,06:08:32,06:08:32,61,6,,0,0,,,0
57816,06:04:59,06:04:59,62,5,,0,0,,,0
57816,06:03:15,06:03:15,467,4,,0,0,,,0
57816,05:58:33,05:58:33,214,3,,0,0,,,0
57816,05:57:10,05:57:10,215,2,,0,0,,,0
57816,05:54:00,05:54:00,217,1,,0,0,,,1
57817,07:54:00,07:54:00,217,19,,0,0,,,1
57817,07:51:15,07:51:15,197,18,,0,0,,,0
57817,07:47:30,07:47:30,1,17,,0,0,,,0
57817,07:44:17,07:44:17,7,16,,0,0,,,0
57817,07:40:42,07:40:42,362,15,,0,0,,,0
57817,07:37:42,07:37:42,363,14,,0,0,,,0
57817,07:34:13,07:34:13,199,13,,0,0,,,0
57817,07:31:01,07:31:01,201,12,,0,0,,,0
57817,07:27:38,07:27:38,203,11,,0,0,,,0
57817,07:23:32,07:23:32,204,10,,0,0,,,0
57817,07:19:28,07:19:28,206,9,,0,0,,,0
57817,07:15:54,07:15:54,208,8,,0,0,,,0
57817,07:11:17,07:11:17,210,7,,0,0,,,0
57817,07:08:32,07:08:32,61,6,,0,0,,,0
57817,07:04:59,07:04:59,62,5,,0,0,,,0
57817,07:03:15,07:03:15,467,4,,0,0,,,0
57817,06:58:33,06:58:33,214,3,,0,0,,,0
57817,06:57:10,06:57:10,215,2,,0,0,,,0
57817,06:54:00,06:54:00,217,1,,0,0,,,1
57818,08:54:00,08:54:00,217,19,,0,0,,,1
57818,08:51:15,08:51:15,197,18,,0,0,,,0
57818,08:47:30,08:47:30,1,17,,0,0,,,0
57818,08:44:17,08:44:17,7,16,,0,0,,,0
57818,08:40:42,08:40:42,362,15,,0,0,,,0
57818,08:37:42,08:37:42,363,14,,0,0,,,0
57818,08:34:13,08:34:13,199,13,,0,0,,,0
57818,08:31:01,08:31:01,201,12,,0,0,,,0
57818,08:27:38,08:27:38,203,11,,0,0,,,0
57818,08:23:32,08:23:32,204,10,,0,0,,,0
57818,08:19:28,08:19:28,206,9,,0,0,,,0
57818,08:15:54,08:15:54,208,8,,0,0,,,0
57818,08:11:17,08:11:17,210,7,,0,0,,,0
57818,08:08:32,08:08:32,61,6,,0,0,,,0
57818,08:04:59,08:04:59,62,5,,0,0,,,0
57818,08:03:15,08:03:15,467,4,,0,0,,,0
57818,07:58:33,07:58:33,214,3,,0,0,,,0
57818,07:57:10,07:57:10,215,2,,0,0,,,0
57818,07:54:00,07:54:00,217,1,,0,0,,,1
57819,09:54:00,09:54:00,217,19,,0,0,,,1
57819,09:51:15,09:51:15,197,18,,0,0,,,0
57819,09:47:30,09:47:30,1,17,,0,0,,,0
57819,09:44:17,09:44:17,7,16,,0,0,,,0
57819,09:40:42,09:40:42,362,15,,0,0,,,0
57819,09:37:42,09:37:42,363,14,,0,0,,,0
57819,09:34:13,09:34:13,199,13,,0,0,,,0
57819,09:31:01,09:31:01,201,12,,0,0,,,0
57819,09:27:38,09:27:38,203,11,,0,0,,,0
57819,09:23:32,09:23:32,204,10,,0,0,,,0
57819,09:19:28,09:19:28,206,9,,0,0,,,0
57819,09:15:54,09:15:54,208,8,,0,0,,,0
57819,09:11:17,09:11:17,210,7,,0,0,,,0
57819,09:08:32,09:08:32,61,6,,0,0,,,0
57819,09:04:59,09:04:59,62,5,,0,0,,,0
57819,09:03:15,09:03:15,467,4,,0,0,,,0
57819,08:58:33,08:58:33,214,3,,0,0,,,0
57819,08:57:10,08:57:10,215,2,,0,0,,,0
57819,08:54:00,08:54:00,217,1,,0,0,,,1
57820,10:54:00,10:54:00,217,19,,0,0,,,1
57820,10:51:15,10:51:15,197,18,,0,0,,,0
57820,10:47:30,10:47:30,1,17,,0,0,,,0
57820,10:44:17,10:44:17,7,16,,0,0,,,0
57820,10:40:42,10:40:42,362,15,,0,0,,,0
57820,10:37:42,10:37:42,363,14,,0,0,,,0
57820,10:34:13,10:34:13,199,13,,0,0,,,0
57820,10:31:01,10:31:01,201,12,,0,0,,,0
57820,10:27:38,10:27:38,203,11,,0,0,,,0
57820,10:23:32,10:23:32,204,10,,0,0,,,0
57820,10:19:28,10:19:28,206,9,,0,0,,,0
57820,10:15:54,10:15:54,208,8,,0,0,,,0
57820,10:11:17,10:11:17,210,7,,0,0,,,0
57820,10:08:32,10:08:32,61,6,,0,0,,,0
57820,10:04:59,10:04:59,62,5,,0,0,,,0
57820,10:03:15,10:03:15,467,4,,0,0,,,0
57820,09:58:33,09:58:33,214,3,,0,0,,,0
57820,09:57:10,09:57:10,215,2,,0,0,,,0
57820,09:54:00,09:54:00,217,1,,0,0,,,1
57821,11:54:00,11:54:00,217,19,,0,0,,,1
57821,11:51:15,11:51:15,197,18,,0,0,,,0
57821,11:47:30,11:47:30,1,17,,0,0,,,0
57821,11:44:17,11:44:17,7,16,,0,0,,,0
57821,11:40:42,11:40:42,362,15,,0,0,,,0
57821,11:37:42,11:37:42,363,14,,0,0,,,0
57821,11:34:13,11:34:13,199,13,,0,0,,,0
57821,11:31:01,11:31:01,201,12,,0,0,,,0
57821,11:27:38,11:27:38,203,11,,0,0,,,0
57821,11:23:32,11:23:32,204,10,,0,0,,,0
57821,11:19:28,11:19:28,206,9,,0,0,,,0
57821,11:15:54,11:15:54,208,8,,0,0,,,0
57821,11:11:17,11:11:17,210,7,,0,0,,,0
57821,11:08:32,11:08:32,61,6,,0,0,,,0
57821,11:04:59,11:04:59,62,5,,0,0,,,0
57821,11:03:15,11:03:15,467,4,,0,0,,,0
57821,10:58:33,10:58:33,214,3,,0,0,,,0
57821,10:57:10,10:57:10,215,2,,0,0,,,0
57821,10:54:00,10:54:00,217,1,,0,0,,,1
57822,12:54:00,12:54:00,217,19,,0,0,,,1
57822,12:51:15,12:51:15,197,18,,0,0,,,0
57822,12:47:30,12:47:30,1,17,,0,0,,,0
57822,12:44:17,12:44:17,7,16,,0,0,,,0
57822,12:40:42,12:40:42,362,15,,0,0,,,0
57822,12:37:42,12:37:42,363,14,,0,0,,,0
57822,12:34:13,12:34:13,199,13,,0,0,,,0
57822,12:31:01,12:31:01,201,12,,0,0,,,0
57822,12:27:38,12:27:38,203,11,,0,0,,,0
57822,12:23:32,12:23:32,204,10,,0,0,,,0
57822,12:19:28,12:19:28,206,9,,0,0,,,0
57822,12:15:54,12:15:54,208,8,,0,0,,,0
57822,12:11:17,12:11:17,210,7,,0,0,,,0
57822,12:08:32,12:08:32,61,6,,0,0,,,0
57822,12:04:59,12:04:59,62,5,,0,0,,,0
57822,12:03:15,12:03:15,467,4,,0,0,,,0
57822,11:58:33,11:58:33,214,3,,0,0,,,0
57822,11:57:10,11:57:10,215,2,,0,0,,,0
57822,11:54:00,11:54:00,217,1,,0,0,,,1
57823,13:54:00,13:54:00,217,19,,0,0,,,1
57823,13:51:15,13:51:15,197,18,,0,0,,,0
57823,13:47:30,13:47:30,1,17,,0,0,,,0
57823,13:44:17,13:44:17,7,16,,0,0,,,0
57823,13:40:42,13:40:42,362,15,,0,0,,,0
57823,13:37:42,13:37:42,363,14,,0,0,,,0
57823,13:34:13,13:34:13,199,13,,0,0,,,0
57823,13:31:01,13:31:01,201,12,,0,0,,,0
57823,13:27:38,13:27:38,203,11,,0,0,,,0
57823,13:23:32,13:23:32,204,10,,0,0,,,0
57823,13:19:28,13:19:28,206,9,,0,0,,,0
57823,13:15:54,13:15:54,208,8,,0,0,,,0
57823,13:11:17,13:11:17,210,7,,0,0,,,0
57823,13:08:32,13:08:32,61,6,,0,0,,,0
57823,13:04:59,13:04:59,62,5,,0,0,,,0
57823,13:03:15,13:03:15,467,4,,0,0,,,0
57823,12:58:33,12:58:33,214,3,,0,0,,,0
57823,12:57:10,12:57:10,215,2,,0,0,,,0
57823,12:54:00,12:54:00,217,1,,0,0,,,1
57824,14:54:00,14:54:00,217,19,,0,0,,,1
57824,14:51:15,14:51:15,197,18,,0,0,,,0
57824,14:47:30,14:47:30,1,17,,0,0,,,0
57824,14:44:17,14:44:17,7,16,,0,0,,,0
57824,14:40:42,14:40:42,362,15,,0,0,,,0
57824,14:37:42,14:37:42,363,14,,0,0,,,0
57824,14:34:13,14:34:13,199,13,,0,0,,,0
57824,14:31:01,14:31:01,201,12,,0,0,,,0
57824,14:27:38,14:27:38,203,11,,0,0,,,0
57824,14:23:32,14:23:32,204,10,,0,0,,,0
57824,14:19:28,14:19:28,206,9,,0,0,,,0
57824,14:15:54,14:15:54,208,8,,0,0,,,0
57824,14:11:17,14:11:17,210,7,,0,0,,,0
57824,14:08:32,14:08:32,61,6,,0,0,,,0
57824,14:04:59,14:04:59,62,5,,0,0,,,0
57824,14:03:15,14:03:15,467,4,,0,0,,,0
57824,13:58:33,13:58:33,214,3,,0,0,,,0
57824,13:57:10,13:57:10,215,2,,0,0,,,0
57824,13:54:00,13:54:00,217,1,,0,0,,,1
57825,15:54:00,15:54:00,217,19,,0,0,,,1
57825,15:51:15,15:51:15,197,18,,0,0,,,0
57825,15:47:30,15:47:30,1,17,,0,0,,,0
57825,15:44:17,15:44:17,7,16,,0,0,,,0
57825,15:40:42,15:40:42,362,15,,0,0,,,0
57825,15:37:42,15:37:42,363,14,,0,0,,,0
57825,15:34:13,15:34:13,199,13,,0,0,,,0
57825,15:31:01,15:31:01,201,12,,0,0,,,0
57825,15:27:38,15:27:38,203,11,,0,0,,,0
57825,15:23:32,15:23:32,204,10,,0,0,,,0
57825,15:19:28,15:19:28,206,9,,0,0,,,0
57825,15:15:54,15:15:54,208,8,,0,0,,,0
57825,15:11:17,15:11:17,210,7,,0,0,,,0
57825,15:08:32,15:08:32,61,6,,0,0,,,0
57825,15:04:59,15:04:59,62,5,,0,0,,,0
57825,15:03:15,15:03:15,467,4,,0,0,,,0
57825,14:58:33,14:58:33,214,3,,0,0,,,0
57825,14:57:10,14:57:10,215,2,,0,0,,,0
57825,14:54:00,14:54:00,217,1,,0,0,,,1
57826,16:54:00,16:54:00,217,19,,0,0,,,1
57826,16:51:15,16:51:15,197,18,,0,0,,,0
57826,16:47:30,16:47:30,1,17,,0,0,,,0
57826,16:44:17,16:44:17,7,16,,0,0,,,0
57826,16:40:42,16:40:42,362,15,,0,0,,,0
57826,16:37:42,16:37:42,363,14,,0,0,,,0
57826,16:34:13,16:34:13,199,13,,0,0,,,0
57826,16:31:01,16:31:01,201,12,,0,0,,,0
57826,16:27:38,16:27:38,203,11,,0,0,,,0
57826,16:23:32,16:23:32,204,10,,0,0,,,0
57826,16:19:28,16:19:28,206,9,,0,0,,,0
57826,16:15:54,16:15:54,208,8,,0,0,,,0
57826,16:11:17,16:11:17,210,7,,0,0,,,0
57826,16:08:32,16:08:32,61,6,,0,0,,,0
57826,16:04:59,16:04:59,62,5,,0,0,,,0
57826,16:03:15,16:03:15,467,4,,0,0,,,0
57826,15:58:33,15:58:33,214,3,,0,0,,,0
57826,15:57:10,15:57:10,215,2,,0,0,,,0
57826,15:54:00,15:54:00,217,1,,0,0,,,1
57827,17:54:00,17:54:00,217,19,,0,0,,,1
57827,17:51:15,17:51:15,197,18,,0,0,,,0
57827,17:47:30,17:47:30,1,17,,0,0,,,0
57827,17:44:17,17:44:17,7,16,,0,0,,,0
57827,17:40:42,17:40:42,362,15,,0,0,,,0
57827,17:37:42,17:37:42,363,14,,0,0,,,0
57827,17:34:13,17:34:13,199,13,,0,0,,,0
57827,17:31:01,17:31:01,201,12,,0,0,,,0
57827,17:27:38,17:27:38,203,11,,0,0,,,0
57827,17:23:32,17:23:32,204,10,,0,0,,,0
57827,17:19:28,17:19:28,206,9,,0,0,,,0
57827,17:15:54,17:15:54,208,8,,0,0,,,0
57827,17:11:17,17:11:17,210,7,,0,0,,,0
57827,17:08:32,17:08:32,61,6,,0,0,,,0
57827,17:04:59,17:04:59,62,5,,0,0,,,0
57827,17:03:15,17:03:15,467,4,,0,0,,,0
57827,16:58:33,16:58:33,214,3,,0,0,,,0
57827,16:57:10,16:57:10,215,2,,0,0,,,0
57827,16:54:00,16:54:00,217,1,,0,0,,,1
57828,18:54:00,18:54:00,217,19,,0,0,,,1
57828,18:51:15,18:51:15,197,18,,0,0,,,0
57828,18:47:30,18:47:30,1,17,,0,0,,,0
57828,18:44:17,18:44:17,7,16,,0,0,,,0
57828,18:40:42,18:40:42,362,15,,0,0,,,0
57828,18:37:42,18:37:42,363,14,,0,0,,,0
57828,18:34:13,18:34:13,199,13,,0,0,,,0
57828,18:31:01,18:31:01,201,12,,0,0,,,0
57828,18:27:38,18:27:38,203,11,,0,0,,,0
57828,18:23:32,18:23:32,204,10,,0,0,,,0
57828,18:19:28,18:19:28,206,9,,0,0,,,0
57828,18:15:54,18:15:54,208,8,,0,0,,,0
57828,18:11:17,18:11:17,210,7,,0,0,,,0
57828,18:08:32,18:08:32,61,6,,0,0,,,0
57828,18:04:59,18:04:59,62,5,,0,0,,,0
57828,18:03:15,18:03:15,467,4,,0,0,,,0
57828,17:58:33,17:58:33,214,3,,0,0,,,0
57828,17:57:10,17:57:10,215,2,,0,0,,,0
57828,17:54:00,17:54:00,217,1,,0,0,,,1
57829,20:06:00,20:06:00,217,19,,0,0,,,1
57829,20:02:42,20:02:42,197,18,,0,0,,,0
57829,19:58:12,19:58:12,1,17,,0,0,,,0
57829,19:54:21,19:54:21,7,16,,0,0,,,0
57829,19:50:02,19:50:02,362,15,,0,0,,,0
57829,19:46:26,19:46:26,363,14,,0,0,,,0
57829,19:42:16,19:42:16,199,13,,0,0,,,0
57829,19:38:25,19:38:25,201,12,,0,0,,,0
57829,19:34:21,19:34:21,203,11,,0,0,,,0
57829,19:29:27,19:29:27,204,10,,0,0,,,0
57829,19:24:34,19:24:34,206,9,,0,0,,,0
57829,19:20:17,19:20:17,208,8,,0,0,,,0
57829,19:14:44,19:14:44,210,7,,0,0,,,0
57829,19:11:26,19:11:26,61,6,,0,0,,,0
57829,19:07:10,19:07:10,62,5,,0,0,,,0
57829,19:05:06,19:05:06,467,4,,0,0,,,0
57829,18:59:27,18:59:27,214,3,,0,0,,,0
57829,18:57:48,18:57:48,215,2,,0,0,,,0
57829,18:54:00,18:54:00,217,1,,0,0,,,1
57830,21:18:00,21:18:00,217,19,,0,0,,,1
57830,21:14:42,21:14:42,197,18,,0,0,,,0
57830,21:10:12,21:10:12,1,17,,0,0,,,0
57830,21:06:21,21:06:21,7,16,,0,0,,,0
57830,21:02:02,21:02:02,362,15,,0,0,,,0
57830,20:58:26,20:58:26,363,14,,0,0,,,0
57830,20:54:16,20:54:16,199,13,,0,0,,,0
57830,20:50:25,20:50:25,201,12,,0,0,,,0
57830,20:46:21,20:46:21,203,11,,0,0,,,0
57830,20:41:27,20:41:27,204,10,,0,0,,,0
57830,20:36:34,20:36:34,206,9,,0,0,,,0
57830,20:32:17,20:32:17,208,8,,0,0,,,0
57830,20:26:44,20:26:44,210,7,,0,0,,,0
57830,20:23:26,20:23:26,61,6,,0,0,,,0
57830,20:19:10,20:19:10,62,5,,0,0,,,0
57830,20:17:06,20:17:06,467,4,,0,0,,,0
57830,20:11:27,20:11:27,214,3,,0,0,,,0
57830,20:09:48,20:09:48,215,2,,0,0,,,0
57830,20:06:00,20:06:00,217,1,,0,0,,,1
57831,22:30:00,22:30:00,217,19,,0,0,,,1
57831,22:26:42,22:26:42,197,18,,0,0,,,0
57831,22:22:12,22:22:12,1,17,,0,0,,,0
57831,22:18:21,22:18:21,7,16,,0,0,,,0
57831,22:14:02,22:14:02,362,15,,0,0,,,0
57831,22:10:26,22:10:26,363,14,,0,0,,,0
57831,22:06:16,22:06:16,199,13,,0,0,,,0
57831,22:02:25,22:02:25,201,12,,0,0,,,0
57831,21:58:21,21:58:21,203,11,,0,0,,,0
57831,21:53:27,21:53:27,204,10,,0,0,,,0
57831,21:48:34,21:48:34,206,9,,0,0,,,0
57831,21:44:17,21:44:17,208,8,,0,0,,,0
57831,21:38:44,21:38:44,210,7,,0,0,,,0
57831,21:35:26,21:35:26,61,6,,0,0,,,0
57831,21:31:10,21:31:10,62,5,,0,0,,,0
57831,21:29:06,21:29:06,467,4,,0,0,,,0
57831,21:23:27,21:23:27,214,3,,0,0,,,0
57831,21:21:48,21:21:48,215,2,,0,0,,,0
57831,21:18:00,21:18:00,217,1,,0,0,,,1
57832,07:06:00,07:06:00,217,19,,0,0,,,1
57832,07:03:15,07:03:15,197,18,,0,0,,,0
57832,06:59:30,06:59:30,1,17,,0,0,,,0
57832,06:56:17,06:56:17,7,16,,0,0,,,0
57832,06:52:42,06:52:42,362,15,,0,0,,,0
57832,06:49:42,06:49:42,363,14,,0,0,,,0
57832,06:46:13,06:46:13,199,13,,0,0,,,0
57832,06:43:01,06:43:01,201,12,,0,0,,,0
57832,06:39:38,06:39:38,203,11,,0,0,,,0
57832,06:35:32,06:35:32,204,10,,0,0,,,0
57832,06:31:28,06:31:28,206,9,,0,0,,,0
57832,06:27:54,06:27:54,208,8,,0,0,,,0
57832,06:23:17,06:23:17,210,7,,0,0,,,0
57832,06:20:32,06:20:32,61,6,,0,0,,,0
57832,06:16:59,06:16:59,62,5,,0,0,,,0
57832,06:15:15,06:15:15,467,4,,0,0,,,0
57832,06:10:33,06:10:33,214,3,,0,0,,,0
57832,06:09:10,06:09:10,215,2,,0,0,,,0
57832,06:06:00,06:06:00,217,1,,0,0,,,1
57833,08:06:00,08:06:00,217,19,,0,0,,,1
57833,08:03:15,08:03:15,197,18,,0,0,,,0
57833,07:59:30,07:59:30,1,17,,0,0,,,0
57833,07:56:17,07:56:17,7,16,,0,0,,,0
57833,07:52:42,07:52:42,362,15,,0,0,,,0
57833,07:49:42,07:49:42,363,14,,0,0,,,0
57833,07:46:13,07:46:13,199,13,,0,0,,,0
57833,07:43:01,07:43:01,201,12,,0,0,,,0
57833,07:39:38,07:39:38,203,11,,0,0,,,0
57833,07:35:32,07:35:32,204,10,,0,0,,,0
57833,07:31:28,07:31:28,206,9,,0,0,,,0
57833,07:27:54,07:27:54,208,8,,0,0,,,0
57833,07:23:17,07:23:17,210,7,,0,0,,,0
57833,07:20:32,07:20:32,61,6,,0,0,,,0
57833,07:16:59,07:16:59,62,5,,0,0,,,0
57833,07:15:15,07:15:15,467,4,,0,0,,,0
57833,07:10:33,07:10:33,214,3,,0,0,,,0
57833,07:09:10,07:09:10,215,2,,0,0,,,0
57833,07:06:00,07:06:00,217,1,,0,0,,,1
57834,09:06:00,09:06:00,217,19,,0,0,,,1
57834,09:03:15,09:03:15,197,18,,0,0,,,0
57834,08:59:30,08:59:30,1,17,,0,0,,,0
57834,08:56:17,08:56:17,7,16,,0,0,,,0
